User_ID,Age,Gender,City,Occupation,Income_Lakhs,Digital_Usage_Score,Cricket_Skill,Bought_Saree,Bought_Cookware,Bought_AirFryer,Bought_Premium_Pen,Annual_Spend_Estimate,Switch_Intent
580,26,Female,Delhi,Business Owner,10.304015446588942,5,3,1,0,0,0,11659.18027502885,0
581,23,Female,Pune,Business Owner,19.37772769242618,10,4,1,0,1,0,21923.469418606142,1
582,24,Male,Bengaluru,Student,6.343564014429127,4,5,0,0,0,0,9148.843928413136,1
583,58,Male,Bengaluru,Homemaker,5.8669957380084,5,5,0,1,0,0,5000.0,1
584,31,Other,Delhi,Homemaker,10.603794814795496,5,5,0,1,1,0,13788.621976332142,1
585,52,Male,Delhi,Student,20.769452118969255,9,3,0,0,1,0,23004.893859879463,1
586,21,Female,Delhi,Student,8.41966143933064,9,3,0,0,0,0,10227.109192866923,1
587,27,Male,Nagpur,Student,4.3915749957709505,6,3,0,0,1,0,7511.280918530319,1
588,54,Male,Nagpur,Student,5.897609774539812,4,2,0,0,0,0,7552.507259510076,0
589,56,Male,Nagpur,Student,21.892389307650763,2,3,0,0,0,0,25805.968209831775,1
590,23,Female,Mumbai,IT Professional,16.943232264440326,3,3,1,0,1,1,15873.629764195086,0
591,41,Other,Bengaluru,Business Owner,8.570425594139486,2,3,0,0,0,0,12320.534576468905,0
592,16,Male,Pune,Business Owner,15.21650815721999,5,4,0,0,1,0,15441.218948681435,0
593,19,Male,Mumbai,Business Owner,14.606751693357708,6,3,0,0,1,0,19445.63652620779,1
594,43,Female,Bengaluru,Homemaker,17.41959152569455,5,2,1,1,1,0,22131.776571401297,1
595,51,Male,Bengaluru,IT Professional,8.130126197275558,2,5,0,0,0,1,9773.043769057409,0
596,52,Male,Delhi,Business Owner,22.016865718276748,5,4,0,0,0,0,22934.95795719992,1
597,33,Male,Delhi,Homemaker,9.806108365760283,9,1,0,1,0,0,11260.199421847386,0
598,22,Male,Mumbai,IT Professional,18.27089638747721,4,3,0,0,0,1,16367.343420286852,0
599,59,Other,Delhi,IT Professional,3.3547422201887276,10,5,0,0,1,1,12059.324128330498,1
600,15,Male,Bengaluru,Homemaker,11.198456857671239,2,5,0,1,0,0,11604.747070207299,0
601,36,Male,Delhi,IT Professional,10.737615995093783,3,4,0,0,0,1,10028.280899638754,0
602,31,Male,Nagpur,Homemaker,14.956657428826318,3,1,0,1,0,0,14170.336216746158,0
603,21,Female,Delhi,Business Owner,4.600197759098323,9,2,0,0,1,0,9435.922546311844,1
604,39,Male,Bengaluru,Homemaker,20.38289022197438,4,5,0,1,1,0,21593.1860147662,1
605,59,Male,Mumbai,IT Professional,7.7911776388865075,1,5,0,0,0,1,5000.0,0
606,18,Male,Pune,Business Owner,17.894831927404226,1,5,0,0,0,0,20123.913266331125,0
607,50,Female,Delhi,Business Owner,20.67066671137005,7,5,1,0,0,0,24840.6338223659,1
608,20,Male,Bengaluru,Student,15.361293037313288,7,4,0,0,0,0,22541.115035651055,1
609,45,Male,Pune,Student,19.29943054788368,2,1,0,0,0,0,22581.013442992757,0
610,33,Male,Pune,IT Professional,17.56092686873012,9,5,0,0,0,1,15864.632559688562,1
611,58,Male,Nagpur,Homemaker,10.821655537344167,9,2,0,1,0,0,18155.603485019295,1
612,53,Male,Pune,Homemaker,20.794887858738438,5,2,0,1,0,0,25709.870357287513,1
613,41,Female,Bengaluru,IT Professional,9.483430137481616,3,3,0,0,0,1,9510.684632769615,0
614,24,Male,Bengaluru,Business Owner,15.566684190533378,3,5,0,0,0,0,16201.53267628722,1
615,40,Female,Delhi,IT Professional,19.398750261113868,3,5,1,0,1,1,21722.200475596353,1
616,33,Male,Delhi,IT Professional,11.337030015875166,6,5,0,0,0,1,12308.59999828151,1
617,53,Female,Delhi,Business Owner,9.660887367583351,4,5,0,0,0,0,11175.42963115769,1
618,17,Male,Pune,Homemaker,13.1056122238021,8,5,0,1,0,0,19105.687115453926,1
619,59,Male,Pune,IT Professional,20.99519687568138,5,2,0,0,1,1,24530.65269306154,1
620,27,Other,Nagpur,Homemaker,23.458278789204623,1,1,0,1,1,0,22624.709261281143,0
621,42,Female,Delhi,IT Professional,14.991835082917584,9,1,1,0,0,1,21537.35619620003,1
622,34,Male,Mumbai,Business Owner,17.55225651712034,1,3,0,0,1,0,18658.047042206206,0
623,42,Male,Nagpur,Business Owner,22.872019689256113,6,2,0,0,0,0,26409.43059514986,1
624,22,Female,Mumbai,Student,5.168030731084732,1,5,0,0,0,0,5000.0,0
625,55,Male,Pune,Business Owner,8.10572871305563,3,1,0,0,0,0,9592.651625717905,0
626,53,Female,Nagpur,Student,18.595800137534816,10,4,1,0,1,0,22047.617174295272,1
627,15,Female,Nagpur,IT Professional,21.122378162070593,5,4,1,0,0,1,19741.274992663293,1
628,17,Male,Bengaluru,Homemaker,21.854638623272713,10,4,0,1,0,0,26295.054291874745,1
629,27,Male,Pune,Business Owner,12.132357890808517,7,5,0,0,0,0,15388.05339861892,1
630,42,Male,Pune,Business Owner,4.96547785042107,10,5,0,0,0,0,10240.0554093964,1
631,39,Male,Nagpur,Business Owner,12.631192500591638,8,3,0,0,1,0,19055.50169732863,1
632,47,Male,Pune,IT Professional,8.076160984555184,9,3,0,0,1,1,11271.591295101764,1
633,52,Female,Nagpur,Student,9.40632200992573,6,3,0,0,1,0,11670.81800289629,1
634,20,Male,Bengaluru,IT Professional,19.989886250425126,9,4,0,0,0,1,26022.241445667565,1
635,58,Female,Nagpur,Homemaker,4.661595892569511,8,5,0,1,1,0,7156.551663405821,1
636,59,Male,Pune,IT Professional,21.206786784575446,9,4,0,0,0,1,26014.2858421924,1
637,46,Male,Pune,Homemaker,12.408719888131719,10,3,0,1,0,0,16592.155861003004,1
638,59,Male,Nagpur,Business Owner,16.113406484213094,4,5,0,0,1,0,17626.15771879024,1
639,35,Male,Nagpur,Homemaker,4.972349087184938,9,2,0,1,1,0,10988.638865606294,1
640,30,Male,Nagpur,Homemaker,10.421899723860152,7,1,0,1,0,0,13174.993611899272,1
641,35,Male,Delhi,Student,4.973420218326607,5,1,0,0,0,0,9054.908232806276,0
642,25,Female,Pune,Homemaker,24.15396190338441,5,3,1,1,1,0,22749.095686974095,1
643,51,Male,Pune,Homemaker,20.75975628517751,1,4,0,1,1,0,18400.52693733859,0
644,50,Male,Delhi,IT Professional,13.111920595842125,2,2,0,0,0,1,9475.520414344428,0
645,49,Male,Nagpur,Business Owner,7.9192560631207645,10,5,0,0,1,0,10587.71482878683,1
646,33,Male,Bengaluru,IT Professional,23.536012315496748,3,4,0,0,0,1,28749.699641195093,0
647,34,Male,Nagpur,IT Professional,10.58112510599338,8,3,0,0,1,1,14546.053288626474,1
648,32,Male,Nagpur,Business Owner,6.5416574971222445,6,4,0,0,0,0,8099.05199620733,1
649,55,Male,Delhi,Business Owner,15.389616545987007,10,3,0,0,0,0,21955.230195971853,1
650,28,Male,Pune,Homemaker,23.763030647585953,5,1,0,1,0,0,28111.0527621003,0
651,29,Male,Nagpur,Homemaker,3.0842663910070964,1,1,0,1,0,0,5000.0,0
652,45,Female,Pune,Student,8.238746551587973,9,4,0,0,0,0,17735.146787536196,1
653,15,Male,Mumbai,IT Professional,23.645848089028966,3,2,0,0,1,1,25698.509775031074,0
654,17,Male,Pune,Business Owner,6.763891270857565,3,5,0,0,1,0,9068.595247766249,0
655,30,Male,Bengaluru,Homemaker,5.491355936076037,2,3,0,1,0,0,7485.82223879176,0
656,37,Male,Bengaluru,Business Owner,15.544118747595698,4,5,0,0,0,0,18534.394487687645,1
657,25,Female,Nagpur,Homemaker,21.960564112486257,2,1,1,1,0,0,21717.6173030573,0
658,26,Male,Pune,Student,13.496415989266374,9,2,0,0,0,0,22221.454571191978,1
659,24,Male,Nagpur,Student,24.880413647059545,10,2,0,0,0,0,29310.036753572225,1
660,46,Male,Delhi,Business Owner,17.941777389835842,7,5,0,0,0,0,23356.812945122496,1
661,30,Male,Bengaluru,Student,4.6296479586298505,8,1,0,0,0,0,7679.778714187354,0
662,22,Male,Nagpur,Business Owner,24.842306897003457,3,5,0,0,0,0,25037.77389079683,1
663,52,Male,Delhi,Homemaker,11.97367320916419,6,4,0,1,0,0,18777.40243566617,1
664,26,Female,Nagpur,IT Professional,9.322855744600616,10,2,0,0,0,1,14106.113671362935,1
665,38,Male,Pune,Student,15.273342038713484,6,2,0,0,0,0,18205.127636734393,1
666,42,Male,Pune,Homemaker,9.694767020059015,1,4,0,1,1,0,10762.001431069035,0
667,22,Male,Pune,IT Professional,4.902065156643351,6,1,0,0,0,1,13105.606099284956,0
668,42,Male,Pune,IT Professional,3.0314235477418876,3,2,0,0,1,1,8868.945883584742,0
669,50,Male,Mumbai,IT Professional,12.890833764245771,3,3,0,0,0,1,16958.398980897317,0
670,40,Female,Delhi,Homemaker,21.41099528898503,3,3,1,1,1,0,28618.24045446593,1
671,22,Female,Delhi,Homemaker,15.590934083861685,10,1,1,1,1,0,18701.780644019866,1
672,42,Male,Pune,Business Owner,24.9825605767557,10,4,0,0,0,0,31294.328558138477,1
673,42,Female,Mumbai,IT Professional,9.3106262042384,8,5,0,0,0,1,13462.272066199275,1
674,51,Other,Pune,IT Professional,9.170011424721217,5,1,0,0,0,1,8131.835960649503,0
675,55,Female,Mumbai,IT Professional,6.514488125146773,4,5,0,0,0,1,9440.681986474325,1
676,50,Male,Pune,Business Owner,6.609398941837374,9,1,0,0,0,0,10127.745982009277,0
677,41,Female,Bengaluru,IT Professional,9.27410511222105,9,3,0,0,1,1,16841.10679418167,1
678,31,Male,Bengaluru,Homemaker,20.442480996017597,1,4,0,1,0,0,20152.437267140856,0
679,23,Other,Nagpur,IT Professional,22.926649394001853,2,3,0,0,0,1,23022.865455556166,0
680,47,Male,Pune,Student,24.451917733568987,8,4,0,0,0,0,31518.055385271597,1
681,34,Male,Delhi,Homemaker,8.110372390121958,5,5,0,1,0,0,10479.464433277613,0
682,27,Female,Nagpur,Business Owner,22.388546003510015,7,1,1,0,0,0,28214.301391004326,1
683,42,Male,Bengaluru,IT Professional,10.221611964101415,1,2,0,0,0,1,11570.330843948013,0
684,43,Other,Pune,Student,5.482491979371457,10,2,0,0,0,0,11358.034901978403,1
685,27,Other,Nagpur,Business Owner,22.140548361443646,5,4,0,0,0,0,24152.453615682833,1
686,49,Male,Pune,Business Owner,16.99432396215961,3,4,0,0,0,0,19498.744053573624,0
687,20,Male,Bengaluru,Homemaker,6.624079713783358,10,3,0,1,0,0,11361.096089804907,1
688,32,Male,Nagpur,Business Owner,12.456287665286055,2,2,0,0,1,0,11848.680769973318,0
689,19,Male,Bengaluru,Business Owner,9.319669287295488,2,3,0,0,0,0,10111.16065666258,0
690,39,Male,Mumbai,Business Owner,19.209480511624335,9,5,0,0,0,0,26285.142088974448,1
691,16,Female,Bengaluru,Business Owner,12.975157073733897,4,2,1,0,1,0,16047.175524916629,0
692,24,Male,Pune,IT Professional,24.764158792340467,4,5,0,0,0,1,28301.040254993997,1
693,44,Male,Delhi,IT Professional,4.204389609711093,7,1,0,0,0,1,7707.324352595314,1
694,59,Other,Bengaluru,IT Professional,10.810335854997426,10,3,0,0,0,1,11934.755542634435,1
695,19,Male,Delhi,IT Professional,13.601803676419504,10,4,0,0,0,1,16158.946679581353,1
696,47,Male,Mumbai,Student,14.068938204463034,2,2,0,0,0,0,14490.9270973753,0
697,15,Female,Nagpur,IT Professional,9.95058809248401,3,3,0,0,1,1,9180.463401449433,0
698,32,Male,Nagpur,Business Owner,19.043285480146498,3,4,0,0,0,0,19494.57035496495,1
699,46,Female,Delhi,IT Professional,22.244435616757443,6,1,1,0,0,1,24123.32647732904,1
700,25,Other,Nagpur,IT Professional,23.651824643512988,3,2,0,0,0,1,24091.007163257855,1
701,35,Female,Bengaluru,Homemaker,20.712054289589577,5,5,1,1,1,0,26086.3940001978,1
702,40,Male,Delhi,Business Owner,21.71276434074519,4,1,0,0,1,0,23606.807790886127,1
703,39,Male,Pune,IT Professional,15.111996613639901,3,4,0,0,0,1,18481.33692984097,0
704,36,Male,Bengaluru,IT Professional,21.169540981389922,8,2,0,0,0,1,25497.430870505974,1
705,41,Female,Bengaluru,IT Professional,9.677086001254949,10,2,0,0,0,1,17508.579216575174,1
706,27,Female,Bengaluru,Student,11.766532766402717,3,1,1,0,0,0,15308.49197669797,0
707,47,Male,Pune,IT Professional,9.972086304007975,6,2,0,0,0,1,11789.05456466684,1
708,48,Male,Mumbai,Homemaker,13.282521379854359,7,4,0,1,0,0,20705.780326450717,1
709,55,Male,Nagpur,Business Owner,9.28275155725,7,1,0,0,0,0,11873.706743213166,0
710,49,Male,Delhi,Business Owner,24.15545172959783,2,5,0,0,1,0,25555.453061261152,0
711,15,Female,Mumbai,IT Professional,9.882581816124699,3,1,0,0,0,1,12136.635482185355,0
712,35,Male,Delhi,IT Professional,5.156979838440677,10,1,0,0,0,1,11133.709358869672,1
713,20,Female,Nagpur,IT Professional,14.589977653109095,10,5,1,0,0,1,21182.337443061566,1
714,42,Female,Pune,Business Owner,4.25617972579388,4,4,0,0,0,0,5000.0,0
715,31,Male,Bengaluru,Business Owner,5.4319496587887715,7,3,0,0,0,0,10356.620192415507,1
716,19,Male,Bengaluru,Student,7.826566562317418,2,3,0,0,0,0,9988.857676334763,0
717,45,Male,Pune,Homemaker,13.215705497407118,3,5,0,1,0,0,14716.649566985288,0
718,19,Male,Mumbai,Student,12.531520510798615,7,4,0,0,0,0,15652.033502890492,1
719,52,Female,Mumbai,Homemaker,20.593220964061405,7,2,1,1,0,0,22477.01767300999,1
720,17,Female,Delhi,Student,19.268442385450495,10,5,1,0,0,0,25229.1447096994,1
721,37,Female,Pune,Business Owner,12.379002467795429,3,3,1,0,0,0,12558.063427878838,0
722,51,Male,Mumbai,Student,10.341492566663858,1,4,0,0,0,0,11317.254107063154,0
723,51,Male,Pune,Homemaker,9.962313249352968,3,1,0,1,0,0,11259.655203716788,0
724,24,Female,Nagpur,IT Professional,20.0278919204682,5,4,1,0,1,1,19859.570408969746,1
725,24,Male,Bengaluru,Homemaker,4.145592936867934,7,4,0,1,0,0,5778.715909121948,0
726,33,Male,Bengaluru,IT Professional,3.282076289233328,4,3,0,0,0,1,6091.628004780396,0
727,31,Male,Bengaluru,Business Owner,20.50197662238626,1,3,0,0,0,0,19953.340394447445,0
728,35,Male,Pune,Homemaker,13.497220271759085,6,2,0,1,1,0,15380.379934784018,0
729,28,Male,Pune,Student,5.879385048178671,2,2,0,0,0,0,5351.4902436899665,0
730,23,Male,Delhi,Homemaker,8.182450561079028,3,5,0,1,1,0,8222.427515350055,1
731,15,Other,Bengaluru,IT Professional,23.515086968142416,4,1,0,0,0,1,28800.42000385511,1
732,59,Male,Delhi,Business Owner,21.909065463747755,6,2,0,0,0,0,22669.187189738524,1
733,27,Male,Bengaluru,Student,18.615271104927395,6,3,0,0,0,0,24561.07759625775,1
734,18,Male,Delhi,Homemaker,13.608955067421185,7,4,0,1,1,0,16447.492625824627,1
735,15,Female,Delhi,IT Professional,14.447119776210485,5,5,1,0,1,1,15639.610791054733,0
736,54,Male,Nagpur,Student,24.45537977624709,7,2,0,0,1,0,28723.026903909627,1
737,46,Male,Delhi,Business Owner,24.246949765454318,2,4,0,0,1,0,25353.03133399521,1
738,48,Male,Pune,Student,7.735919007288354,1,4,0,0,0,0,7840.9191055510255,0
739,42,Female,Delhi,Business Owner,20.844300458716997,10,2,1,0,0,0,26284.067719703937,1
740,45,Male,Bengaluru,Student,7.33933865567437,8,1,0,0,0,0,11413.735049546905,1
741,22,Female,Delhi,Homemaker,7.69782451344693,1,1,0,1,0,0,7766.6290107672485,0
742,53,Female,Mumbai,IT Professional,17.87404675162069,2,5,1,0,1,1,20745.39551012217,1
743,40,Male,Bengaluru,Homemaker,11.910024168926064,10,1,0,1,1,0,14016.070737903745,1
744,48,Female,Mumbai,Homemaker,23.493976956343445,6,5,1,1,1,0,24664.647310014618,1
745,17,Male,Bengaluru,Business Owner,4.958214167712194,1,3,0,0,0,0,5000.0,0
746,26,Female,Pune,Business Owner,14.253564097808846,10,2,1,0,0,0,17137.69077379103,1
747,15,Male,Pune,Business Owner,23.207473669748666,3,4,0,0,1,0,24879.326888413478,0
748,58,Female,Pune,Homemaker,22.89050053054911,7,5,1,1,1,0,27401.339648698093,1
749,19,Male,Mumbai,Student,6.443642695146307,8,1,0,0,0,0,6518.5817061044645,1
750,44,Male,Nagpur,Student,11.066029402122043,4,5,0,0,0,0,12117.923256050432,0
751,44,Male,Bengaluru,Homemaker,16.620670801027316,3,5,0,1,0,0,17477.343639929084,1
752,31,Male,Pune,Homemaker,6.506687464970848,1,1,0,1,0,0,6434.9755526559875,0
753,37,Male,Bengaluru,IT Professional,24.296487785006253,9,1,0,0,1,1,26226.311845273198,1
754,29,Male,Mumbai,Business Owner,23.124485232008528,10,2,0,0,0,0,27497.843486353268,1
755,51,Male,Nagpur,Business Owner,6.672903938758322,6,4,0,0,0,0,7850.658155018112,1
756,35,Male,Mumbai,Homemaker,5.6654201477416795,6,2,0,1,0,0,7996.665934339038,0
757,28,Female,Bengaluru,Homemaker,4.878986621781836,9,2,0,1,0,0,5939.731584450765,0
758,16,Male,Nagpur,Student,23.007760608805885,1,1,0,0,0,0,22852.641762067928,0
759,25,Male,Nagpur,Homemaker,7.259723815500138,6,1,0,1,1,0,8821.656623575152,0
760,53,Male,Mumbai,Student,12.158268427975804,5,4,0,0,0,0,14133.306332482027,1
761,52,Male,Pune,Homemaker,12.874730044344066,6,5,0,1,1,0,16476.315464973013,1
762,48,Other,Bengaluru,IT Professional,16.178242972698484,8,2,0,0,1,1,20088.772851868045,1
763,52,Male,Delhi,IT Professional,4.578177562443349,5,4,0,0,0,1,8664.967965994463,1
764,48,Female,Delhi,Student,7.988689582811351,2,2,0,0,1,0,8267.156756418668,0
765,32,Other,Mumbai,Business Owner,23.49278851221637,2,5,0,0,0,0,25730.558147946558,0
766,44,Female,Bengaluru,IT Professional,22.98502235990853,10,2,1,0,0,1,30234.996572668857,1
767,29,Male,Bengaluru,Student,20.188394242925227,5,3,0,0,1,0,23235.913653853135,1
768,41,Female,Mumbai,Homemaker,3.42682740360074,3,4,0,1,0,0,5000.0,0
769,48,Other,Bengaluru,Homemaker,10.194148906914247,10,1,0,1,0,0,16022.873075271824,1
770,52,Male,Pune,Student,16.815092177543974,3,2,0,0,0,0,18933.259412452888,1
771,47,Male,Mumbai,Business Owner,9.054184659016466,8,4,0,0,0,0,15056.670675202982,1
772,38,Male,Pune,Student,23.010907291183102,7,4,0,0,0,0,28098.506210202835,1
773,29,Male,Bengaluru,Student,16.94556816031372,1,2,0,0,0,0,19057.222581163267,0
774,44,Male,Mumbai,IT Professional,4.581947780961803,5,1,0,0,0,1,7169.999696085422,0
775,56,Male,Bengaluru,Student,22.998122954385465,9,1,0,0,0,0,28180.57621977043,1
776,31,Male,Mumbai,Student,24.070866479876894,4,2,0,0,0,0,26715.91900638883,0
777,19,Male,Bengaluru,Homemaker,4.70967320461796,1,4,0,1,0,0,5000.0,0
778,43,Male,Pune,IT Professional,14.711925166948928,8,1,0,0,1,1,20849.757203799552,1
779,18,Male,Pune,Homemaker,9.67401420871175,5,2,0,1,0,0,8835.433148822813,0
780,24,Male,Bengaluru,Homemaker,11.642459682590852,2,2,0,1,0,0,14066.832997844926,0
781,31,Male,Mumbai,Business Owner,6.952326795017521,1,2,0,0,0,0,7986.318988732937,0
782,24,Male,Delhi,Business Owner,15.717586244273075,3,4,0,0,0,0,16649.009788734664,0
783,31,Female,Pune,IT Professional,24.075545771475593,9,1,1,0,1,1,29357.926089128097,1
784,34,Male,Pune,IT Professional,14.0675972059754,1,4,0,0,1,1,15404.735858434296,0
785,38,Male,Delhi,Business Owner,4.8241207906785855,4,3,0,0,1,0,5000.0,0
786,19,Female,Bengaluru,Business Owner,16.640029336502984,8,1,1,0,1,0,23472.281900665996,1
787,48,Male,Mumbai,Business Owner,10.484905877927655,8,4,0,0,0,0,14629.181985630988,1
788,20,Male,Bengaluru,Business Owner,21.83035417100855,10,1,0,0,0,0,31459.81878009039,1
789,16,Female,Nagpur,Business Owner,12.562919262962344,8,3,1,0,0,0,18142.461320235758,1
790,27,Female,Pune,Homemaker,7.242471396729403,10,5,0,1,1,0,12341.266090560172,1
791,57,Male,Nagpur,IT Professional,7.2043236992051884,8,2,0,0,0,1,9824.245127219954,1
792,57,Male,Pune,Homemaker,19.912811975865527,4,4,0,1,0,0,21691.13290148007,1
793,25,Other,Pune,Homemaker,8.842927162761917,8,3,0,1,0,0,13142.588619927246,1
794,37,Male,Nagpur,Student,19.879134671502907,9,3,0,0,0,0,27309.99498015835,1
795,30,Male,Nagpur,Homemaker,7.529520836865187,7,1,0,1,1,0,13482.840505486245,1
796,45,Female,Bengaluru,Business Owner,10.077100111428807,2,1,1,0,0,0,11980.077076378699,0
797,25,Male,Nagpur,Business Owner,13.240713393673387,9,2,0,0,0,0,21279.095732146714,1
798,30,Male,Bengaluru,Student,23.750308693255917,8,1,0,0,1,0,23717.94643405481,1
799,22,Male,Bengaluru,Student,23.498091344584143,5,4,0,0,1,0,26923.666117640758,1
800,18,Female,Bengaluru,Student,7.551181259290331,3,4,0,0,1,0,11562.485096331202,0
801,54,Male,Pune,Student,10.880818907347601,7,4,0,0,1,0,15475.694450178702,1
802,18,Male,Pune,Student,6.2867865459829915,2,5,0,0,0,0,5000.0,0
803,39,Male,Nagpur,Homemaker,14.219671744896937,3,4,0,1,0,0,18498.558011932524,1
804,17,Male,Pune,Student,13.132816115282665,9,1,0,0,1,0,19155.513242029534,1
805,46,Male,Nagpur,Homemaker,22.816723573916114,4,1,0,1,0,0,25502.747494343035,0
806,17,Female,Pune,IT Professional,23.460118311403598,4,4,1,0,0,1,25636.834293715743,1
807,41,Male,Mumbai,Student,11.438482602160427,3,3,0,0,1,0,16925.886738457935,0
808,43,Male,Mumbai,Student,13.818234746417767,5,3,0,0,1,0,17207.26983388367,1
809,46,Female,Nagpur,Homemaker,22.717197481214928,3,3,1,1,1,0,23733.3581637406,1
810,33,Male,Pune,IT Professional,20.747571770391353,9,2,0,0,0,1,23624.814768600234,1
811,35,Other,Pune,Homemaker,3.080438849582284,3,5,0,1,1,0,6095.497127999513,0
812,19,Male,Bengaluru,Homemaker,10.041310412038815,2,4,0,1,0,0,13013.777202590018,0
813,32,Male,Delhi,Student,12.27903332259477,5,2,0,0,0,0,14892.06443156215,1
814,42,Male,Nagpur,Business Owner,8.053758241031097,6,3,0,0,0,0,9938.201281338943,1
815,56,Female,Delhi,Business Owner,7.390575549710652,1,4,0,0,1,0,10550.688746134752,0
816,36,Male,Delhi,Homemaker,3.8312591451049527,6,2,0,1,0,0,5056.4283097112875,0
817,35,Male,Nagpur,Student,17.15413395153473,10,1,0,0,0,0,26093.02471419869,1
818,20,Male,Pune,IT Professional,8.775226390629644,3,3,0,0,0,1,8806.158753933581,0
819,15,Male,Nagpur,Business Owner,4.151637925488888,4,2,0,0,0,0,5000.0,0
820,19,Male,Delhi,IT Professional,8.0815448316174,6,1,0,0,0,1,8780.811436890668,0
821,55,Female,Pune,Business Owner,20.642106962394784,8,3,1,0,0,0,22422.665305808314,1
822,26,Male,Mumbai,Student,21.732761996224028,9,5,0,0,0,0,25759.569788150333,1
823,40,Female,Nagpur,Homemaker,13.627457394252659,6,3,1,1,0,0,15691.112363050972,1
824,48,Male,Nagpur,IT Professional,12.153554748991096,7,5,0,0,1,1,17702.83439865253,1
825,28,Male,Pune,IT Professional,24.512781257039197,5,5,0,0,0,1,28776.93088761816,1
826,40,Male,Mumbai,Homemaker,7.412422510937538,9,5,0,1,0,0,11465.400392906156,1
827,59,Male,Mumbai,IT Professional,7.737904222801387,4,4,0,0,0,1,15944.673034331125,1
828,41,Female,Pune,Business Owner,9.421077894800796,10,4,0,0,1,0,13947.55576123081,1
829,23,Other,Bengaluru,Homemaker,6.8006610021839204,6,5,0,1,0,0,9593.62829205819,1
830,40,Male,Nagpur,Business Owner,11.346043160492105,5,1,0,0,0,0,11291.207264227334,1
831,36,Male,Nagpur,Business Owner,23.038352993774584,1,5,0,0,1,0,23377.272344524645,1
832,44,Male,Delhi,Student,16.537652493828634,5,2,0,0,1,0,19632.453876610834,0
833,57,Other,Pune,Business Owner,12.0628240694698,5,5,0,0,0,0,12194.382281682178,1
834,31,Male,Delhi,Student,23.557037480566727,9,4,0,0,0,0,27059.654630947338,1
835,40,Male,Delhi,IT Professional,4.066213114468091,1,4,0,0,0,1,5220.234574419317,0
836,50,Female,Mumbai,IT Professional,7.62607591384095,5,2,0,0,1,1,9076.404955639407,1
837,15,Male,Nagpur,Student,15.449549312238698,7,2,0,0,0,0,17481.230967496806,1
838,22,Male,Delhi,Business Owner,16.542157710249942,6,3,0,0,0,0,21106.423738657828,1
839,49,Male,Mumbai,Homemaker,3.8702651443774894,6,1,0,1,0,0,5000.0,0
840,29,Female,Pune,Homemaker,11.866852673956908,7,1,1,1,0,0,13191.007916769595,1
841,36,Male,Delhi,Student,17.2813872262792,6,1,0,0,0,0,20636.145907447757,0
842,28,Male,Nagpur,IT Professional,18.357552020874834,5,4,0,0,0,1,22549.870546355403,1
843,40,Male,Delhi,IT Professional,17.039077855357924,10,1,0,0,1,1,22650.12578781116,1
844,42,Male,Pune,Homemaker,10.052390935940341,5,3,0,1,0,0,12104.61642522792,0
845,37,Male,Delhi,Student,5.057442719154009,9,3,0,0,0,0,8946.665480745824,1
846,28,Male,Nagpur,Homemaker,12.39647382122535,8,1,0,1,0,0,18417.357586878425,1
847,38,Male,Mumbai,Business Owner,5.832597622097221,10,2,0,0,0,0,12550.600488038586,1
848,16,Male,Nagpur,Business Owner,23.847720487454676,4,3,0,0,0,0,25947.418991140486,1
849,59,Male,Mumbai,Student,13.453759052497821,4,2,0,0,1,0,14898.521654224785,0
850,40,Male,Bengaluru,Student,9.979701835851086,10,4,0,0,1,0,15050.246221141693,1
851,28,Female,Nagpur,Business Owner,19.8586895646158,5,3,1,0,0,0,20904.29466742965,0
852,21,Male,Nagpur,IT Professional,13.954869036809805,3,2,0,0,0,1,15154.517734020004,0
853,17,Female,Pune,Student,9.820748528273901,8,1,0,0,0,0,12841.675184292772,1
854,37,Female,Delhi,Business Owner,20.86329033259764,7,4,1,0,1,0,24161.60069584072,1
855,57,Male,Mumbai,Business Owner,22.077347322024682,5,5,0,0,0,0,23669.978782702878,1
856,59,Male,Mumbai,IT Professional,17.806179658350892,10,5,0,0,1,1,23854.08340622689,1
857,32,Male,Pune,IT Professional,4.033217292968681,3,1,0,0,1,1,7170.028092667551,0
858,52,Male,Pune,IT Professional,15.459103363663706,5,4,0,0,0,1,17199.671723234333,1
859,49,Male,Delhi,IT Professional,19.792488063940194,3,4,0,0,0,1,19668.72872620673,0
860,29,Male,Delhi,Homemaker,6.003066265838807,10,4,0,1,0,0,12426.309734207152,1
861,39,Male,Nagpur,IT Professional,8.030756530461273,5,4,0,0,1,1,10900.274156038155,1
862,51,Female,Bengaluru,Homemaker,22.414892311499003,1,5,1,1,0,0,22181.42015446496,1
863,42,Male,Delhi,Student,3.442677880767629,6,2,0,0,0,0,9193.781707494043,0
864,24,Female,Pune,Business Owner,19.559997032171474,10,4,1,0,0,0,23429.928511238486,1
865,53,Male,Delhi,Homemaker,13.423012435317304,4,2,0,1,0,0,11437.13980395695,0
866,31,Female,Mumbai,Student,12.82898749447135,4,4,1,0,0,0,13413.068753207353,0
867,53,Male,Bengaluru,Student,3.156123714887518,8,3,0,0,0,0,10392.880668670143,1
868,36,Male,Nagpur,Homemaker,21.02676108126284,2,3,0,1,0,0,21391.353619129226,0
869,40,Male,Mumbai,Student,10.916147814004463,4,3,0,0,0,0,11885.269231132546,0
